"project_id";"project_name";"app_id";"app_name";"first_seen_at";"last_seen_at";"last_seen_app_version";"last_seen_ip_country";"last_seen_platform";"last_seen_platform_version";"last_seen_sdk_version";"last_seen_locale";"price_experiment_id";"price_experiment_variant";"email";"phone_number";"media_source";"campaign";"ad_group";"ad";"keyword";"creative";"idfa";"idfv";"gps_ad_id";"custom_attributes";"has_made_sandbox_purchase";"latest_entitlement";"latest_entitlements";"latest_product";"is_rc_promo";"first_purchase_at";"trial_start_at";"trial_end_at";"most_recent_purchase_at";"most_recent_renewal_at";"latest_expiration_at";"subscription_opt_out_at";"trial_opt_out_at";"total_renewals";"total_spent";"latest_store";"latest_store_country";"latest_auto_renew_intent";"all_purchased_product_ids";"most_recent_billing_issues_at";"status";"has_made_a_non_subscription_purchase";"latest_offer";"latest_offer_type";"latest_purchased_offering";"latest_ownership_type";"app_user_id";"currency"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1755269413044;1756390739000;"2.0.6";"CO";"android";"34";"7.12.0";"es-ES";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1755284963759;;;1755898696558;;;;;0;9.904436778823835;"play_store";"CO";"f";"credit_1";;;"t";;"no_offer";;"PURCHASED";"e9c27eae-238b-4187-aa05-fec7df8e0e51";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1745695541115;1750705695000;"2.0.2";"US";"android";"35";"7.12.0";"en-US";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1750264112478;;;1750778317907;;;;;0;21.479999999999998;"play_store";"US";"f";"credit_1,credits_20";;;"t";;"no_offer";"main_offering";"PURCHASED";"680d33345fbd7dd3d698e958";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1748138922094;1749352460000;"2.0.3";"MY";"iOS";"Version 18.4.1 (Build 22E252)";"4.43.2";"en-GB,en;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1748479478000;;;1748479544000;;;;;0;3.471074380165290;"app_store";"MY";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"68327ba8e77d8251d9cbe328";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1755256498433;1755491569000;"2.0.7";"DE";"iOS";"Version 18.6 (Build 22G86)";"4.43.2";"de-DE,de;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1755511644000;;;1755511966000;;;;;0;4.660388802888972;"app_store";"DE";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"3781dfa9-0561-4c16-98d0-7aafd8617ccb";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1747414750891;1754084577000;"2.0.5";"BR";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"pt-BR,pt;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1752330716000;;;1752330716000;;;;;0;1.420837754716642;"app_store";"BR";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"674a568a2d36a6a6a85794f3";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1753136403174;1754422362000;"2.0.5";"US";"iOS";"Version 17.5.1 (Build 21F90)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1754424984000;;;1754430703000;;;;;0;3.980000000000000;"app_store";"US";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"8ba88c33-2ab8-410e-baef-7842a7373537";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1750848233721;1755893757000;"2.0.8";"US";"iOS";"Version 18.1.1 (Build 22B91)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.20credits";false;1752801323000;;;1752801323000;;;;;0;19.989999999999998;"app_store";"US";"f";"com.dospace.photo360.20credits";;;"t";;"no_offer";"main_offering";"PURCHASED";"685bd2e8fcfcf6730875a295";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1750295775073;1753962155000;"2.0.7";"BR";"iOS";"Version 18.6 (Build 22G86)";"4.43.2";"pt-BR,pt;q=0.9";;;;;;;;;;;;;;;"f";;"";"com.dospace.photo360.1credit";false;1752878859000;;;1752878859000;;;;;0;1.423808236460305;"app_store";"BR";"f";"com.dospace.photo360.1credit";;;"t";;"no_offer";"main_offering";"PURCHASED";"685364ddcea3c24f1af0a85a";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1755623252895;1756413326000;"2.0.6";"TR";"android";"35";"7.12.0";"tr-TR";;;;;;;;;;;;;;;"f";;"";"credits_20";false;1756413334464;;;1756413334464;;;;;0;35.559796996983799;"play_store";"TR";"f";"credits_20";;;"t";;"no_offer";"main_offering";"PURCHASED";"c1b0fdd8-12d3-4f9f-97e3-51f0aeadedbb";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1751788690237;1751788690000;"2.0.3";"HU";"android";"30";"7.12.0";"hu-HU";;;;;;;;;;;;;;;"f";;"";"credit_1";false;1751788908527;;;1751788908527;;;;;0;1.767535188409218;"play_store";"HU";"f";"credit_1";;;"t";;"no_offer";"main_offering";"PURCHASED";"67c97dff1b662058b8691f45";"USD"
