"project_id";"project_name";"app_id";"app_name";"first_seen_at";"last_seen_at";"last_seen_app_version";"last_seen_ip_country";"last_seen_platform";"last_seen_platform_version";"last_seen_sdk_version";"last_seen_locale";"price_experiment_id";"price_experiment_variant";"email";"phone_number";"media_source";"campaign";"ad_group";"ad";"keyword";"creative";"idfa";"idfv";"gps_ad_id";"custom_attributes";"has_made_sandbox_purchase";"latest_entitlement";"latest_entitlements";"latest_product";"is_rc_promo";"first_purchase_at";"trial_start_at";"trial_end_at";"most_recent_purchase_at";"most_recent_renewal_at";"latest_expiration_at";"subscription_opt_out_at";"trial_opt_out_at";"total_renewals";"total_spent";"latest_store";"latest_store_country";"latest_auto_renew_intent";"all_purchased_product_ids";"most_recent_billing_issues_at";"status";"has_made_a_non_subscription_purchase";"latest_offer";"latest_offer_type";"latest_purchased_offering";"latest_ownership_type";"app_user_id";"currency"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1758638187927;1758727379000;"2.0.10";"CO";"iOS";"Version 26.0 (Build 23A341)";"4.43.2";"es-419,es;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1758638206000;;;1758638206000;;1761230206000;;;0;12.938505015376682;"app_store";"CO";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"0e967741-912c-469d-b00c-a2a64e858d4d";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1756035651137;1756736143000;"2.0.8";"BR";"iOS";"Version 18.6.1 (Build 22G90)";"4.43.2";"pt-BR,pt;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1756146979000;;;1756146979000;;1758825379000;1757822581779;;0;11.044259640034575;"app_store";"BR";"f";"com.dospace.photo360.10credits.monthly";;"cancelled";"f";;"no_offer";"main_offering";"PURCHASED";"c2690cb8-05ec-4c3e-894d-111881e19677";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1752067771998;1753362103000;"2.0.5";"EG";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"en-GB,en-US;q=0.9,en;q=0.8";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1752072133000;;;1757428933000;1757428933000;1760020933000;;;2;24.581405172687165;"app_store";"EG";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"778e47ab-a2b0-4387-8827-91d1cbb338c9";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1756629437935;1758720877000;"2.0.9";"VN";"android";"35";"7.12.0";"vi-VN";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1756638766429;;;1758284078035;;1759230763271;;;0;20.443261093348238;"play_store";"VN";"t";"monthly_subscription_10_credits:automatic-monthly-subscription,credits_10_sub";;"active";"t";;"no_offer";"main_offering";"PURCHASED";"12e517e9-6bba-4249-a124-d3c239ee02de";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1745765347145;1757480766000;"2.0.6";"US";"android";"36";"7.12.0";"en-US";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1745767273803;;;1756308070418;1756308070418;1758986470418;;;4;34.950000000000000;"play_store";"US";"t";"monthly_subscription_10_credits:automatic-monthly-subscription";;"active";"f";;"no_offer";;"PURCHASED";"680e43e05fbd7dd3d698f42c";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1750407866397;1757514910000;"2.0.6";"IT";"android";"35";"7.12.0";"it-IT";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1750410780810;;;1758359538931;1758359538931;1760951538931;;;3;37.175333949260343;"play_store";"IT";"t";"monthly_subscription_10_credits:automatic-monthly-subscription";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"68551ab9cea3c24f1af0ced5";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1757599837912;1758722871000;"2.0.10";"US";"iOS";"Version 18.6.2 (Build 22G100)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1758040860000;;;1758742221000;;1761334221000;;;0;24.980000000000000;"app_store";"US";"t";"com.dospace.photo360.10credits.monthly,com.dospace.photo360.10credits";;"active";"t";;"no_offer";"main_offering";"PURCHASED";"b38dd719-9232-422a-875e-0b1fb9277942";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1755744721828;1756726866000;"2.0.8";"ID";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"id-ID,id;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1755990630000;;;1758669030000;1758669030000;1761261030000;;;1;20.598504097327053;"app_store";"ID";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"88e7a5ac-8893-467d-a28e-e8253c72470b";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1746293878366;1753723235000;"2.0.5";"US";"iOS";"Version 18.5 (Build 22F76)";"4.43.2";"en-US,en;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1746293942000;;;1756921172000;1756921172000;1759513172000;;;4;36.240000000000000;"app_store";"US";"t";"com.dospace.photo360.10credits.monthly,com.dospace.photo360.1credit";;"active";"t";;"no_offer";"main_offering";"PURCHASED";"681654751eb85fd4b74c140f";"USD"
"64e4e5d3";"360 Photo";"appceea5b82bb";"360 Photo Cam (Play Store)";1757058606875;1757220434000;"2.0.6";"MY";"android";"35";"7.12.0";"en-SG";;;;;;;;;;;;;;;"f";;"pro";"monthly_subscription_10_credits:automatic-monthly-subscription";false;1757059029602;;;1757059029602;;1759651026529;;;0;10.888299635399404;"play_store";"MY";"t";"monthly_subscription_10_credits:automatic-monthly-subscription";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"a6795873-e702-4d8a-ba21-34c8ac50ce65";"USD"
"64e4e5d3";"360 Photo";"appa7ef959a0b";"360 Photo Cam (App Store)";1756407848248;1758203837000;"2.0.10";"CH";"iOS";"Version 18.6.2 (Build 22G100)";"4.43.2";"de-DE,de;q=0.9";;;;;;;;;;;;;;;"f";;"pro";"com.dospace.photo360.10credits.monthly";false;1756407937000;;;1756407937000;;1759086337000;;;0;12.475485670657159;"app_store";"CH";"t";"com.dospace.photo360.10credits.monthly";;"active";"f";;"no_offer";"main_offering";"PURCHASED";"dfdb3d4e-a44f-4ad6-b635-3a4e5ec84013";"USD"
